movieId,userId,rating,genres
168,105,2.0,Action|Drama|Romance
6218,105,3.5,Comedy|Drama|Romance
5349,105,2.5,Action|Adventure|Sci-Fi|Thriller
3157,105,3.0,Children|Comedy|Fantasy
1263,105,4.0,Drama|War
173,105,2.0,Action|Crime|Sci-Fi
1129,105,3.5,Action|Adventure|Sci-Fi|Thriller
3489,105,2.5,Adventure|Comedy|Fantasy
4679,105,4.0,Comedy
300,105,3.0,Drama
420,105,2.5,Action|Comedy|Crime|Thriller
778,105,4.0,Comedy|Crime|Drama
1573,105,3.5,Action|Crime|Drama|Thriller
1127,105,2.5,Action|Adventure|Sci-Fi|Thriller
4011,105,4.0,Comedy|Crime|Thriller
1367,105,2.5,Adventure|Children|Comedy
6874,105,4.0,Action|Crime|Thriller
2116,105,2.0,Adventure|Animation|Children|Fantasy
3717,105,2.5,Action|Crime
427,105,3.0,Drama|Mystery|Romance|Thriller
4654,105,3.0,Action|Drama
1265,105,4.0,Comedy|Fantasy|Romance
3552,105,3.5,Comedy
923,105,4.0,Drama|Mystery
587,105,3.5,Comedy|Drama|Fantasy|Romance|Thriller
1225,105,3.5,Drama
780,105,2.5,Action|Adventure|Sci-Fi|Thriller
6238,105,3.0,Comedy|Drama|Romance
3168,105,3.5,Adventure|Drama
339,105,3.0,Comedy|Romance
4681,105,3.5,Comedy|Drama
2502,105,4.0,Comedy|Crime
2513,105,2.0,Horror
3185,105,3.5,Drama
434,105,3.5,Action|Adventure|Thriller
1173,105,3.5,Comedy|Drama
7060,105,2.5,Drama|Musical
3702,105,4.0,Action|Adventure|Sci-Fi
5302,105,3.5,Action|Adventure
3210,105,3.0,Comedy|Drama|Romance
1721,105,3.0,Drama|Romance
5026,105,4.0,Action|Mystery|Thriller
1187,105,3.0,Drama
1544,105,3.0,Action|Adventure|Sci-Fi|Thriller
3104,105,4.5,Action|Comedy|Crime|Thriller
1258,105,4.5,Horror
4776,105,3.0,Crime|Drama|Thriller
1186,105,4.0,Drama
5308,105,2.0,Comedy
4772,105,4.0,Drama
6774,105,3.0,Fantasy|Horror|Sci-Fi|Thriller
1917,105,3.0,Action|Romance|Sci-Fi|Thriller
1094,105,4.0,Drama|Romance|Thriller
4034,105,4.0,Crime|Drama|Thriller
196,105,2.5,Horror|Sci-Fi
3996,105,3.5,Action|Drama|Romance
1222,105,4.5,Drama|War
2478,105,3.5,Comedy|Western
1586,105,2.0,Action|Drama
6344,105,3.5,Comedy|Drama|Romance
11,105,3.5,Comedy|Drama|Romance
5299,105,3.0,Comedy|Romance
1090,105,4.0,Drama|War
3246,105,3.0,Drama
5447,105,4.0,Drama
4041,105,3.5,Drama|Romance
7836,105,3.0,Documentary|Musical
1193,105,4.0,Drama
592,105,4.0,Action|Crime|Thriller
6997,105,3.0,Crime|Drama
198,105,4.0,Action|Crime|Drama|Mystery|Sci-Fi|Thriller
762,105,3.5,Comedy|Crime
440,105,3.0,Comedy|Romance
4572,105,3.0,Action|Crime|Drama
1270,105,3.0,Adventure|Comedy|Sci-Fi
16,105,5.0,Crime|Drama
6870,105,3.5,Crime|Drama|Mystery
2858,105,4.0,Drama|Romance
33166,105,4.0,Crime|Drama
1185,105,3.0,Drama
51255,105,1.5,Action|Comedy|Crime|Mystery
2291,105,4.0,Drama|Fantasy|Romance
3198,105,3.5,Crime|Drama
382,105,4.0,Drama|Horror|Romance|Thriller
2699,105,3.0,Comedy|Horror
4027,105,3.5,Adventure|Comedy|Crime
383,105,3.0,Western
7149,105,3.5,Comedy|Drama|Romance
2793,105,2.0,Comedy|Horror|Romance|Thriller
8949,105,4.0,Comedy|Drama|Romance
1175,105,4.0,Comedy|Drama|Romance
7802,105,3.5,Action|Adventure|Crime|Thriller
32,105,4.0,Mystery|Sci-Fi|Thriller
5003,105,3.0,Animation
3127,105,3.0,Comedy|Drama
3783,105,3.0,Crime|Drama
2126,105,3.0,Action|Crime|Mystery|Thriller
1391,105,3.5,Action|Comedy|Sci-Fi
1259,105,3.0,Adventure|Drama
1333,105,3.5,Horror|Thriller
5309,105,1.5,Comedy|Romance
1179,105,3.5,Crime|Drama|Film-Noir
3703,105,3.5,Action|Adventure|Sci-Fi|Thriller
435,105,2.5,Comedy|Sci-Fi
555,105,3.5,Crime|Thriller
5377,105,4.0,Comedy|Drama|Romance
2011,105,2.5,Adventure|Comedy|Sci-Fi
2529,105,3.0,Action|Drama|Sci-Fi
3201,105,4.0,Drama
4979,105,3.5,Comedy|Drama
6291,105,3.0,Crime|Drama
1997,105,4.0,Horror|Mystery
6016,105,5.0,Action|Adventure|Crime|Drama|Thriller
381,105,2.5,Drama|Romance
1183,105,4.0,Drama|Romance|War
2942,105,3.0,Drama|Romance
7034,105,4.0,Drama|Romance
305,105,2.0,Comedy
1846,105,4.0,Drama
1552,105,3.0,Action|Adventure|Thriller
590,105,3.0,Adventure|Drama|Western
1196,105,3.0,Action|Adventure|Sci-Fi
1047,105,4.0,Action|Drama|Thriller
4203,105,2.0,Action|Crime|Drama
500,105,3.0,Comedy|Drama
1057,105,2.5,Comedy|Musical|Romance
1240,105,4.0,Action|Sci-Fi|Thriller
2455,105,3.0,Drama|Horror|Sci-Fi|Thriller
1503,105,3.0,Comedy
25,105,4.0,Drama|Romance
1200,105,3.5,Action|Adventure|Horror|Sci-Fi
1320,105,3.5,Action|Horror|Sci-Fi|Thriller
2020,105,4.0,Drama|Romance
4448,105,3.0,Action|Drama
535,105,4.0,Drama
6539,105,3.0,Action|Adventure|Comedy|Fantasy
8228,105,3.5,Mystery
788,105,2.5,Comedy|Fantasy|Romance|Sci-Fi
4321,105,3.5,Comedy|Western
4878,105,3.0,Drama|Mystery|Sci-Fi|Thriller
1346,105,3.0,Drama|Fantasy|Horror
4161,105,3.0,Action|Comedy
1965,105,4.0,Comedy|Sci-Fi
6595,105,2.5,Action|Thriller
253,105,3.5,Drama|Horror
5902,105,3.5,Comedy|Drama|Romance
1610,105,3.5,Action|Adventure|Thriller
1291,105,3.0,Action|Adventure
6807,105,4.0,Comedy
597,105,3.5,Comedy|Romance
36,105,3.0,Crime|Drama
296,105,4.0,Comedy|Crime|Drama|Thriller
7153,105,5.0,Action|Adventure|Drama|Fantasy
468,105,3.0,Comedy|Romance
1208,105,3.5,Action|Drama|War
1617,105,5.0,Crime|Film-Noir|Mystery|Thriller
1732,105,4.0,Comedy|Crime
5693,105,4.0,Comedy|Drama|Romance
4896,105,3.0,Adventure|Children|Fantasy
3752,105,3.0,Adventure|Comedy
1480,105,3.5,Drama|Thriller
1246,105,1.5,Drama
1027,105,3.0,Adventure|Drama
457,105,3.5,Thriller
1635,105,4.0,Drama
4148,105,3.5,Horror|Thriller
785,105,4.0,Comedy
2427,105,3.0,Action|Drama|War
2762,105,3.5,Drama|Horror|Mystery
3271,105,3.0,Drama
6378,105,2.0,Action|Crime
5060,105,4.0,Comedy|Drama|War
2716,105,4.0,Action|Comedy|Sci-Fi
3499,105,4.0,Drama|Horror|Thriller
4837,105,3.5,Crime|Drama|Thriller
5945,105,3.5,Comedy|Drama
3408,105,3.5,Drama
4234,105,3.0,Drama|Thriller
2551,105,4.0,Drama|Horror|Thriller
1247,105,5.0,Comedy|Drama|Romance
5952,105,5.0,Adventure|Fantasy
4280,105,3.0,Comedy|Drama|Romance
3755,105,3.0,Drama|Thriller
3584,105,3.5,Action|Drama|Romance|Thriller
471,105,4.0,Comedy
2396,105,3.0,Comedy|Drama|Romance
1214,105,4.0,Horror|Sci-Fi
1020,105,3.0,Comedy
1061,105,4.0,Thriller
2712,105,3.0,Drama|Mystery|Thriller
5940,105,4.0,Comedy
3285,105,2.5,Adventure|Drama
370,105,3.0,Action|Comedy
293,105,4.0,Action|Crime|Drama|Thriller
2997,105,4.0,Comedy|Drama|Fantasy
2268,105,3.5,Crime|Drama|Thriller
8042,105,3.5,Crime|Drama
2701,105,1.0,Action|Comedy|Sci-Fi|Western
3946,105,2.0,Action|Drama|Thriller
4467,105,3.5,Adventure|Comedy|Fantasy
2616,105,2.5,Action|Crime
1438,105,3.0,Action|Thriller
1682,105,3.5,Comedy|Drama|Sci-Fi
2959,105,3.5,Action|Crime|Drama|Thriller
1608,105,3.0,Action|Thriller
4958,105,3.0,Action|Drama|War
4963,105,3.0,Crime|Thriller
1199,105,4.0,Fantasy|Sci-Fi
2288,105,4.0,Action|Horror|Sci-Fi|Thriller
1387,105,4.5,Action|Horror
5900,105,3.0,Comedy|Crime
4326,105,4.0,Crime|Drama|Thriller
2058,105,3.0,Action|Crime|Drama|Mystery|Thriller
3006,105,4.0,Drama|Thriller
4407,105,4.5,Drama|Thriller|War
48304,105,4.5,Adventure|Drama|Thriller
5464,105,4.0,Crime|Drama
5867,105,3.5,Crime|Drama|Thriller
5388,105,4.0,Action|Crime|Drama|Mystery|Thriller
2617,105,3.5,Action|Adventure|Comedy|Fantasy|Horror|Thriller
2394,105,3.0,Animation|Musical
3019,105,3.5,Crime|Drama
3614,105,4.0,Comedy|Romance
852,105,2.5,Comedy|Drama|Romance
3683,105,4.0,Crime|Drama|Film-Noir
4223,105,3.5,Drama|War
458,105,3.0,Drama|Western
1036,105,4.0,Action|Crime|Thriller
3825,105,2.0,Comedy|Drama|Romance
3793,105,3.0,Action|Adventure|Sci-Fi
459,105,3.0,Action|Adventure|Crime|Drama|Romance|Thriller
2580,105,4.0,Comedy|Crime
608,105,4.0,Comedy|Crime|Drama|Thriller
2571,105,3.0,Action|Sci-Fi|Thriller
2028,105,3.0,Action|Drama|War
3471,105,4.0,Adventure|Drama|Sci-Fi
367,105,3.5,Action|Comedy|Crime|Fantasy
4993,105,5.0,Adventure|Fantasy
5418,105,4.0,Action|Mystery|Thriller
1233,105,5.0,Action|Drama|War
3685,105,4.0,Comedy|Drama|Romance
2395,105,3.0,Comedy|Drama
5816,105,3.0,Adventure|Fantasy
497,105,2.5,Comedy|Romance
5400,105,2.5,Drama|Thriller
1206,105,4.0,Crime|Drama|Sci-Fi|Thriller
2231,105,4.0,Drama
7017,105,2.5,Action|Thriller
1380,105,3.0,Comedy|Musical|Romance
1961,105,4.0,Drama
6502,105,3.5,Action|Horror|Sci-Fi
1321,105,3.5,Comedy|Horror|Thriller
48385,105,3.5,Comedy
3020,105,4.0,Action|Drama
2174,105,4.5,Comedy|Fantasy
5747,105,3.5,Drama|War
3682,105,4.0,Action|Crime|Drama|Thriller
3686,105,3.0,Horror|Sci-Fi|Thriller
3917,105,4.0,Horror
858,105,4.5,Crime|Drama
3918,105,3.0,Horror
3324,105,2.5,Comedy
2968,105,4.0,Adventure|Comedy|Fantasy|Sci-Fi
7104,105,3.0,Comedy|War
1407,105,3.0,Comedy|Horror|Mystery|Thriller
1221,105,4.0,Crime|Drama
368,105,3.0,Adventure|Comedy|Western
1220,105,3.5,Action|Comedy|Musical
522,105,3.5,Action|Drama
1500,105,4.0,Comedy|Crime|Romance
3386,105,3.0,Drama|Mystery|Thriller
3037,105,4.0,Western
1962,105,3.0,Drama
8798,105,4.0,Action|Crime|Drama|Thriller
3426,105,3.0,Drama|Romance
111,105,4.0,Crime|Drama|Thriller
6796,105,3.0,Crime|Drama
4218,105,4.0,Crime|Drama
356,105,3.0,Comedy|Drama|Romance|War
1641,105,3.5,Comedy|Drama
4226,105,4.0,Mystery|Thriller
7438,105,4.0,Action|Drama|Thriller
2746,105,2.0,Comedy|Horror|Musical
1499,105,2.0,Action|Adventure|Thriller
2023,105,3.0,Crime|Drama|Mystery|Thriller
653,105,4.0,Action|Adventure|Fantasy
41569,105,2.5,Action|Adventure|Drama|Fantasy|Thriller
2890,105,3.0,Action|Adventure|Comedy|Drama|War
4210,105,4.0,Action|Crime|Drama|Horror|Thriller
2159,105,4.0,Crime|Horror|Thriller
1202,105,4.0,Comedy
5878,105,3.5,Drama|Romance
3328,105,3.0,Crime|Drama
6989,105,4.0,Crime|Drama|Thriller
1377,105,4.0,Action|Crime
32587,105,4.5,Action|Crime|Film-Noir|Mystery|Thriller
5669,105,3.0,Documentary
539,105,3.0,Comedy|Drama|Romance
3424,105,4.0,Drama
6377,105,3.0,Adventure|Animation|Children|Comedy
349,105,3.0,Action|Crime|Drama|Thriller
2405,105,3.0,Action|Adventure|Comedy|Romance
3450,105,3.0,Comedy
44195,105,4.0,Comedy|Drama
2987,105,3.0,Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
5954,105,3.5,Crime|Drama
2542,105,4.0,Comedy|Crime|Thriller
5049,105,4.0,Action|Comedy|Crime|Drama
6787,105,3.5,Drama|Thriller
290,105,2.5,Crime|Drama
3082,105,3.0,Action|Adventure|Thriller
4901,105,3.0,Action|Crime|Drama|Thriller
3255,105,2.5,Comedy|Drama
1307,105,4.0,Comedy|Romance
733,105,3.0,Action|Adventure|Thriller
1625,105,4.0,Drama|Mystery|Thriller
3836,105,3.0,Action|Comedy|War
260,105,3.0,Action|Adventure|Sci-Fi
1305,105,4.0,Drama|Romance
3826,105,2.5,Horror|Sci-Fi|Thriller
3081,105,3.0,Fantasy|Horror|Mystery|Romance
95,105,2.5,Action|Adventure|Thriller
1673,105,4.0,Drama
474,105,3.5,Action|Thriller
5630,105,3.0,Crime|Mystery|Thriller
2423,105,3.0,Comedy
377,105,3.0,Action|Romance|Thriller
1216,105,3.5,Adventure|Drama|Romance
648,105,3.0,Action|Adventure|Mystery|Thriller
1882,105,2.0,Action|Sci-Fi|Thriller
3809,105,4.0,Comedy
316,105,3.0,Action|Adventure|Sci-Fi
292,105,3.5,Action|Drama|Sci-Fi|Thriller
1784,105,4.0,Comedy|Drama|Romance
3967,105,3.0,Drama
1300,105,3.0,Comedy|Drama
3498,105,4.0,Drama
1080,105,3.5,Comedy
1210,105,3.0,Action|Adventure|Sci-Fi
47,105,4.0,Mystery|Thriller
2352,105,3.5,Comedy|Drama
2917,105,4.0,Crime|Thriller
4367,105,2.0,Action|Adventure
996,105,3.0,Action|Crime|Drama|Thriller
3740,105,3.0,Action|Adventure|Comedy|Fantasy
3831,105,3.0,Comedy
344,105,3.0,Comedy
2167,105,3.0,Action|Horror|Thriller
4361,105,3.0,Comedy|Romance
1213,105,4.5,Crime|Drama
1299,105,4.0,Drama|War
2717,105,3.0,Comedy|Fantasy|Sci-Fi
2919,105,4.0,Drama|Romance|War
318,105,3.0,Crime|Drama
593,105,4.0,Crime|Horror|Thriller
1589,105,4.0,Action|Crime|Drama|Thriller
3578,105,4.5,Action|Adventure|Drama
1088,105,3.0,Drama|Musical|Romance
4251,105,4.0,Drama|Thriller
5218,105,4.0,Adventure|Animation|Children|Comedy
1298,105,3.5,Drama|Musical
2710,105,2.5,Drama|Horror|Thriller
3253,105,2.5,Comedy
1527,105,3.5,Action|Adventure|Comedy|Sci-Fi
4262,105,3.5,Action|Crime|Drama
151,105,3.5,Action|Drama|Romance|War
10,105,3.5,Action|Adventure|Thriller
2671,105,3.0,Comedy|Romance
4084,105,3.0,Action|Comedy|Crime|Thriller
6659,105,4.0,Comedy|Horror|Sci-Fi
5959,105,4.0,Crime|Drama|Thriller
3421,105,4.0,Comedy
736,105,2.5,Action|Adventure|Romance|Thriller
2985,105,3.0,Action|Crime|Drama|Sci-Fi|Thriller
1252,105,4.5,Crime|Film-Noir|Mystery|Thriller
509,105,4.0,Drama|Romance
1234,105,3.5,Comedy|Crime
442,105,3.5,Action|Adventure|Sci-Fi
3418,105,3.5,Adventure|Crime|Drama
105,105,3.5,Drama|Romance
832,105,3.0,Crime|Thriller
19,105,2.0,Comedy
50,105,4.5,Crime|Mystery|Thriller
4246,105,3.0,Comedy|Drama|Romance
480,105,3.0,Action|Adventure|Sci-Fi|Thriller
5445,105,3.0,Action|Crime|Mystery|Sci-Fi|Thriller
1278,105,4.0,Comedy|Fantasy
1277,105,3.5,Comedy|Drama|Romance
4487,105,3.0,Drama|Romance
8874,105,3.5,Comedy|Horror
52,105,4.0,Comedy|Drama|Romance
1968,105,3.0,Comedy|Drama
3263,105,3.0,Comedy|Drama
4855,105,3.5,Action|Crime|Thriller
1227,105,3.5,Crime|Drama
912,105,3.5,Drama|Romance
4239,105,4.0,Crime|Drama
150,105,3.0,Adventure|Drama|IMAX
3744,105,3.0,Action|Crime|Thriller
1727,105,3.0,Drama|Romance
4482,105,3.0,Drama
3697,105,3.0,Action|Sci-Fi|Thriller
2916,105,4.0,Action|Adventure|Sci-Fi|Thriller
364,105,3.5,Adventure|Animation|Children|Drama|Musical|IMAX
4479,105,4.0,Drama|Musical
3476,105,4.0,Horror|Mystery
1884,105,3.5,Adventure|Comedy|Drama
688,105,2.5,Action|Adventure|Comedy|War
2467,105,3.5,Crime|Drama|Mystery|Thriller
1198,105,4.0,Action|Adventure
3527,105,3.5,Action|Sci-Fi|Thriller
1238,105,4.0,Comedy
357,105,4.0,Comedy|Romance
1729,105,4.5,Crime|Drama|Thriller
348,105,3.5,Comedy
1249,105,4.0,Action|Crime|Romance|Thriller
1810,105,3.0,Comedy|Drama
2329,105,4.0,Crime|Drama
1466,105,4.0,Crime|Drama
4235,105,4.5,Drama|Thriller
541,105,4.0,Action|Sci-Fi|Thriller
1953,105,3.5,Action|Crime|Thriller
7005,105,2.0,Comedy
5419,105,1.5,Adventure|Children|Comedy|Fantasy|Mystery
3753,105,3.0,Action|Drama|War
104,105,3.5,Comedy
3257,105,3.5,Drama|Romance|Thriller
3676,105,2.0,Drama|Horror
110,105,3.5,Action|Drama|War
6,105,3.0,Action|Crime|Thriller
272,105,3.5,Comedy|Drama
784,105,2.5,Comedy|Thriller
3503,105,2.0,Drama|Mystery|Sci-Fi
1275,105,3.0,Action|Adventure|Fantasy
2862,105,2.5,Drama
6711,105,4.0,Comedy|Drama|Romance
508,105,3.5,Drama
1079,105,3.5,Comedy|Crime
2763,105,3.0,Action|Mystery
2683,105,3.0,Action|Adventure|Comedy
1395,105,3.5,Comedy|Drama
454,105,3.5,Drama|Thriller
3529,105,3.0,Crime|Thriller
3072,105,3.0,Comedy|Romance
3448,105,3.0,Comedy|Drama|War
34542,105,4.5,Documentary
2762,106,3.5,Drama|Horror|Mystery
59306,106,4.0,Horror|Mystery|Thriller
39416,106,5.0,Comedy|Drama
51086,106,4.5,Drama|Mystery|Thriller
39408,106,0.5,Drama
1,106,4.0,Adventure|Animation|Children|Comedy|Fantasy
3210,106,4.0,Comedy|Drama|Romance
2395,106,5.0,Comedy|Drama
45431,106,3.0,Adventure|Animation|Children|Comedy
2804,106,4.5,Children|Comedy
2279,106,3.5,Horror|Thriller
8641,106,4.0,Comedy
1992,106,4.0,Horror|Thriller
48394,106,5.0,Drama|Fantasy|Thriller
53996,106,4.0,Action|Sci-Fi|Thriller|IMAX
2145,106,3.5,Comedy|Drama|Romance
4886,106,4.0,Adventure|Animation|Children|Comedy|Fantasy
2672,106,3.0,Drama|Sci-Fi|Thriller
8961,106,3.0,Action|Adventure|Animation|Children|Comedy
58559,106,5.0,Action|Crime|Drama|IMAX
56367,106,3.5,Comedy|Drama|Romance
46976,106,0.5,Comedy|Drama|Fantasy|Romance
7161,106,2.0,Children|Comedy
6377,106,4.5,Adventure|Animation|Children|Comedy
7773,106,5.0,Drama
57368,106,4.0,Action|Mystery|Sci-Fi|Thriller
43919,106,1.0,Comedy|Romance
8366,106,5.0,Comedy|Drama
1968,106,4.5,Comedy|Drama
8360,106,3.5,Adventure|Animation|Children|Comedy|Musical|Romance
60069,106,5.0,Adventure|Animation|Children|Romance|Sci-Fi
4306,106,4.0,Adventure|Animation|Children|Comedy|Fantasy|Romance
551,106,3.0,Animation|Children|Fantasy|Musical
5296,106,2.5,Comedy|Romance
59315,106,5.0,Action|Adventure|Sci-Fi
2052,106,3.0,Children|Comedy|Fantasy|Horror
2174,106,4.5,Comedy|Fantasy
4040,106,2.5,Comedy
3786,106,5.0,Comedy
5422,106,4.5,Comedy
44731,106,4.0,Horror|Sci-Fi|Thriller
1246,106,5.0,Drama
1721,106,4.5,Drama|Romance
54281,106,5.0,Comedy|Drama
837,106,5.0,Children|Comedy|Fantasy
5669,107,4.0,Documentary
6874,107,4.0,Action|Crime|Thriller
3409,107,0.5,Drama|Thriller
527,107,5.0,Drama|War
3005,107,3.5,Thriller
4344,107,2.0,Action|Crime|Drama
4239,107,2.0,Crime|Drama
293,107,3.0,Action|Crime|Drama|Thriller
2605,107,3.0,Crime|Thriller
4370,107,3.0,Adventure|Drama|Sci-Fi
3176,107,3.5,Drama|Mystery|Thriller
2959,107,4.5,Action|Crime|Drama|Thriller
4718,107,1.5,Comedy
109487,107,4.0,Sci-Fi|IMAX
3300,107,3.5,Horror|Sci-Fi|Thriller
6377,107,4.0,Adventure|Animation|Children|Comedy
3785,107,0.5,Comedy|Horror
7361,107,4.0,Drama|Romance|Sci-Fi
4816,107,0.5,Comedy
4874,107,4.0,Drama|Fantasy|Mystery|Sci-Fi
2701,107,0.5,Action|Comedy|Sci-Fi|Western
6502,107,1.5,Action|Horror|Sci-Fi
3755,107,1.5,Drama|Thriller
3160,107,3.5,Drama
115713,107,3.0,Drama|Sci-Fi|Thriller
2805,107,2.0,Comedy|Romance
5995,107,4.5,Drama|War
4447,107,0.5,Comedy|Romance
296,107,5.0,Comedy|Crime|Drama|Thriller
5502,107,3.5,Horror|Sci-Fi|Thriller
6016,107,4.5,Action|Adventure|Crime|Drama|Thriller
3082,107,1.5,Action|Adventure|Thriller
364,108,5.0,Adventure|Animation|Children|Drama|Musical|IMAX
454,108,3.0,Drama|Thriller
339,108,3.0,Comedy|Romance
589,108,3.0,Action|Sci-Fi
434,108,3.0,Action|Adventure|Thriller
185,108,3.0,Action|Crime|Thriller
588,108,5.0,Adventure|Animation|Children|Comedy|Musical
225,108,3.0,Drama|Thriller
47,108,2.0,Mystery|Thriller
231,108,2.0,Adventure|Comedy
457,108,4.0,Thriller
500,108,5.0,Comedy|Drama
296,108,3.0,Comedy|Crime|Drama|Thriller
595,108,5.0,Animation|Children|Fantasy|Musical|Romance|IMAX
253,108,3.0,Drama|Horror
34,108,3.0,Children|Drama
288,108,3.0,Action|Crime|Thriller
367,108,3.0,Action|Comedy|Crime|Fantasy
593,108,5.0,Crime|Horror|Thriller
480,108,4.0,Action|Adventure|Sci-Fi|Thriller
153,108,3.0,Action|Adventure|Comedy|Crime
10,108,4.0,Action|Adventure|Thriller
110,108,3.0,Action|Drama|War
208,108,4.0,Action|Adventure|Sci-Fi
329,108,5.0,Adventure|Drama|Sci-Fi
161,108,3.0,Drama|Thriller|War
590,108,3.0,Adventure|Drama|Western
377,108,4.0,Action|Romance|Thriller
380,108,3.0,Action|Adventure|Comedy|Romance|Thriller
344,108,1.0,Comedy
356,108,4.0,Comedy|Drama|Romance|War
648,109,4.0,Action|Adventure|Mystery|Thriller
784,109,4.0,Comedy|Thriller
318,109,5.0,Crime|Drama
592,109,4.0,Action|Crime|Thriller
593,109,5.0,Crime|Horror|Thriller
1213,109,4.5,Crime|Drama
6953,109,4.0,Crime|Drama|Mystery|Romance|Thriller
1101,109,4.5,Action|Romance
3052,109,4.0,Adventure|Comedy|Fantasy
47,109,5.0,Mystery|Thriller
543,109,4.5,Comedy|Romance|Thriller
2268,109,4.0,Crime|Drama|Thriller
2683,109,2.5,Action|Adventure|Comedy
442,109,2.5,Action|Adventure|Sci-Fi
509,109,4.5,Drama|Romance
16,109,3.5,Crime|Drama
2640,109,4.5,Action|Adventure|Sci-Fi
553,109,4.5,Action|Drama|Western
5445,109,4.0,Action|Crime|Mystery|Sci-Fi|Thriller
4993,109,4.0,Adventure|Fantasy
1917,109,4.0,Action|Romance|Sci-Fi|Thriller
296,109,4.5,Comedy|Crime|Drama|Thriller
3793,109,3.5,Action|Adventure|Sci-Fi
204,110,4.0,Action
122,110,4.0,Comedy|Romance
474,110,5.0,Action|Thriller
380,110,5.0,Action|Adventure|Comedy|Romance|Thriller
381,110,4.0,Drama|Romance
356,110,4.0,Comedy|Drama|Romance|War
296,110,5.0,Comedy|Crime|Drama|Thriller
315,110,5.0,Action|Drama|Thriller
420,110,4.0,Action|Comedy|Crime|Thriller
494,110,5.0,Action|Adventure|Thriller
378,110,5.0,Comedy|Romance
207,110,5.0,Drama|Romance
260,110,4.0,Action|Adventure|Sci-Fi
377,110,5.0,Action|Romance|Thriller
464,110,4.0,Action|Adventure|Crime|Thriller
95,110,5.0,Action|Adventure|Thriller
590,110,4.0,Adventure|Drama|Western
540,110,5.0,Thriller
357,110,4.0,Comedy|Romance
586,110,5.0,Children|Comedy
280,110,4.0,Drama|Thriller
589,110,5.0,Action|Sci-Fi
132,110,4.0,Thriller
550,110,4.0,Comedy|Romance
445,110,5.0,Comedy
761,110,4.0,Action|Adventure
79,110,1.0,Drama|Thriller
161,110,4.0,Drama|Thriller|War
257,110,4.0,Mystery|Thriller
193,110,5.0,Drama
6,110,4.0,Action|Crime|Thriller
588,110,4.0,Adventure|Animation|Children|Comedy|Musical
349,110,5.0,Action|Crime|Drama|Thriller
719,110,5.0,Comedy
173,110,3.0,Action|Crime|Sci-Fi
318,110,3.0,Crime|Drama
367,110,4.0,Action|Comedy|Crime|Fantasy
186,110,4.0,Comedy|Romance
593,110,5.0,Crime|Horror|Thriller
802,110,4.0,Drama|Romance
237,110,4.0,Comedy|Romance
413,110,4.0,Comedy
153,110,3.0,Action|Adventure|Comedy|Crime
19,110,4.0,Comedy
786,110,5.0,Action|Drama|Thriller
480,110,5.0,Action|Adventure|Sci-Fi|Thriller
208,110,4.0,Action|Adventure|Sci-Fi
3,110,4.0,Comedy|Romance
527,110,4.0,Drama|War
34,110,3.0,Children|Drama
485,110,4.0,Action|Adventure|Comedy|Fantasy
10,110,4.0,Action|Adventure|Thriller
733,110,5.0,Action|Adventure|Thriller
31,110,4.0,Drama
344,110,4.0,Comedy
548,110,5.0,Action|Mystery|Thriller
329,110,4.0,Adventure|Drama|Sci-Fi
179,110,5.0,Drama|Romance
150,110,5.0,Adventure|Drama|IMAX
648,110,4.0,Action|Adventure|Mystery|Thriller
736,110,3.0,Action|Adventure|Romance|Thriller
305,110,4.0,Comedy
45,110,5.0,Comedy|Drama|Thriller
11,110,5.0,Comedy|Drama|Romance
282,110,4.0,Drama
236,110,4.0,Action|Comedy|Romance
542,110,4.0,Comedy|Drama|Romance
350,110,4.0,Drama|Mystery|Thriller
266,110,3.0,Drama|Romance|War|Western
592,110,4.0,Action|Crime|Thriller
163,110,5.0,Action|Romance|Western
292,110,4.0,Action|Drama|Sci-Fi|Thriller
595,110,3.0,Animation|Children|Fantasy|Musical|Romance|IMAX
762,110,5.0,Comedy|Crime
368,110,4.0,Adventure|Comedy|Western
160,110,3.0,Action|Adventure|Mystery|Sci-Fi
434,110,5.0,Action|Adventure|Thriller
231,110,5.0,Adventure|Comedy
520,110,5.0,Comedy
225,110,4.0,Drama|Thriller
415,110,3.0,Comedy|Thriller
552,110,4.0,Action|Adventure|Comedy|Romance
249,110,3.0,Drama|Romance
39,110,5.0,Comedy|Romance
227,110,4.0,Action|Thriller
597,110,5.0,Comedy|Romance
7,110,4.0,Comedy|Romance
47,110,3.0,Mystery|Thriller
32,110,3.0,Mystery|Sci-Fi|Thriller
519,110,3.0,Action|Crime|Drama|Sci-Fi|Thriller
500,110,4.0,Comedy|Drama
168,110,4.0,Action|Drama|Romance
9,110,5.0,Action
587,110,5.0,Comedy|Drama|Fantasy|Romance|Thriller
539,110,5.0,Comedy|Drama|Romance
185,110,4.0,Action|Crime|Thriller
165,110,5.0,Action|Crime|Thriller
276,110,4.0,Comedy|Romance
466,110,5.0,Action|Comedy|War
780,110,5.0,Action|Adventure|Sci-Fi|Thriller
532,110,3.0,Comedy|Crime|Horror
327,110,3.0,Action|Comedy|Sci-Fi
345,110,2.0,Comedy|Drama
364,110,3.0,Adventure|Animation|Children|Drama|Musical|IMAX
508,110,4.0,Drama
