,userId,genre,mean,genreId
2494,125,Mystery,4.2105263157894735,14
2495,125,Romance,4.127450980392157,15
2496,125,Sci-Fi,3.5405405405405403,16
2497,125,Thriller,4.119565217391305,17
2498,125,War,4.166666666666667,18
2499,125,Western,4.25,19
2501,126,Action,3.7777777777777777,1
2502,126,Adventure,3.5238095238095237,2
2503,126,Animation,3.888888888888889,3
2504,126,Children,3.4375,4
2505,126,Comedy,3.76,5
2506,126,Crime,3.857142857142857,6
2507,126,Documentary,4.0,7
2508,126,Drama,3.4347826086956523,8
2509,126,Fantasy,3.7777777777777777,9
2511,126,Horror,4.0,11
2512,126,IMAX,4.333333333333333,12
2513,126,Musical,3.857142857142857,13
2514,126,Mystery,3.0,14
2515,126,Romance,3.411764705882353,15
2516,126,Sci-Fi,3.5555555555555554,16
2517,126,Thriller,3.75,17
2518,126,War,4.0,18
2519,126,Western,3.5,19
2521,127,Action,3.75,1
2522,127,Adventure,3.75,2
2524,127,Children,4.0,4
2525,127,Comedy,4.285714285714286,5
2526,127,Crime,3.5,6
2528,127,Drama,3.857142857142857,8
2529,127,Fantasy,4.0,9
2534,127,Mystery,3.5,14
2535,127,Romance,4.222222222222222,15
2536,127,Sci-Fi,3.0,16
2537,127,Thriller,3.5714285714285716,17
2538,127,War,4.0,18
2541,128,Action,3.7948717948717947,1
2542,128,Adventure,4.028985507246377,2
2543,128,Animation,4.2368421052631575,3
2544,128,Children,4.173076923076923,4
2545,128,Comedy,3.8627450980392157,5
2546,128,Crime,3.9069767441860463,6
2548,128,Drama,3.8732394366197185,8
2549,128,Fantasy,3.8205128205128207,9
2550,128,Film-Noir,2.0,10
2551,128,Horror,2.935483870967742,11
2552,128,IMAX,3.6666666666666665,12
2553,128,Musical,4.368421052631579,13
2554,128,Mystery,3.59375,14
2555,128,Romance,3.9909090909090907,15
2556,128,Sci-Fi,3.772727272727273,16
2557,128,Thriller,3.7788461538461537,17
2558,128,War,3.642857142857143,18
2559,128,Western,4.0,19
2561,129,Action,2.9,1
2562,129,Adventure,3.2222222222222223,2
2563,129,Animation,3.3333333333333335,3
2564,129,Children,3.3333333333333335,4
2565,129,Comedy,3.0,5
2566,129,Crime,3.0,6
2568,129,Drama,3.875,8
2570,129,Film-Noir,3.0,10
2571,129,Horror,3.0,11
2575,129,Romance,3.4,15
2576,129,Sci-Fi,2.0,16
2577,129,Thriller,3.5,17
2578,129,War,4.5,18
2579,129,Western,3.0,19
2581,130,Action,3.21484375,1
2582,130,Adventure,3.3495934959349594,2
2583,130,Animation,3.484375,3
2584,130,Children,3.561224489795918,4
2585,130,Comedy,3.2337662337662336,5
2586,130,Crime,3.2295081967213113,6
2587,130,Documentary,4.0,7
2588,130,Drama,3.3666666666666667,8
2589,130,Fantasy,3.5,9
2590,130,Film-Noir,3.75,10
2591,130,Horror,2.566666666666667,11
2592,130,IMAX,3.388888888888889,12
2593,130,Musical,3.6451612903225805,13
2594,130,Mystery,2.9166666666666665,14
2595,130,Romance,3.3879310344827585,15
2596,130,Sci-Fi,3.184931506849315,16
2597,130,Thriller,3.180722891566265,17
2598,130,War,3.775,18
2599,130,Western,3.272727272727273,19
2601,131,Action,3.5555555555555554,1
2602,131,Adventure,3.5,2
2603,131,Animation,2.0,3
2604,131,Children,2.6666666666666665,4
2605,131,Comedy,3.5,5
2606,131,Crime,3.4,6
2608,131,Drama,4.153846153846154,8
2609,131,Fantasy,3.6,9
2611,131,Horror,4.666666666666667,11
2613,131,Musical,2.0,13
2614,131,Mystery,3.3333333333333335,14
2615,131,Romance,3.923076923076923,15
2616,131,Sci-Fi,4.0,16
2617,131,Thriller,3.75,17
2618,131,War,4.333333333333333,18
2619,131,Western,2.0,19
2621,132,Action,3.4,1
2622,132,Adventure,4.105263157894737,2
2623,132,Animation,4.205882352941177,3
2624,132,Children,3.9166666666666665,4
2625,132,Comedy,4.467391304347826,5
2626,132,Crime,4.045454545454546,6
2627,132,Documentary,5.0,7
2628,132,Drama,4.392307692307693,8
2629,132,Fantasy,4.333333333333333,9
2631,132,Horror,3.5,11
2632,132,IMAX,3.1666666666666665,12
2633,132,Musical,3.8333333333333335,13
2634,132,Mystery,4.0,14
2635,132,Romance,4.2,15
2636,132,Sci-Fi,3.7142857142857144,16
2637,132,Thriller,3.769230769230769,17
2638,132,War,4.2,18
2639,132,Western,3.5,19
2641,133,Action,1.891304347826087,1
2642,133,Adventure,2.5303030303030303,2
2643,133,Animation,1.8928571428571428,3
2644,133,Children,1.9722222222222223,4
2645,133,Comedy,2.2363636363636363,5
2646,133,Crime,1.88,6
2647,133,Documentary,2.25,7
2648,133,Drama,2.5526315789473686,8
2649,133,Fantasy,2.4107142857142856,9
2651,133,Horror,0.5,11
2652,133,IMAX,2.730769230769231,12
2653,133,Musical,2.25,13
2654,133,Mystery,2.3214285714285716,14
2655,133,Romance,2.40625,15
2656,133,Sci-Fi,1.7083333333333333,16
2657,133,Thriller,2.3043478260869565,17
2658,133,War,3.3333333333333335,18
2659,133,Western,2.8333333333333335,19
2661,134,Action,4.008695652173913,1
2662,134,Adventure,3.9680851063829787,2
2663,134,Animation,3.5277777777777777,3
2664,134,Children,3.6538461538461537,4
2665,134,Comedy,3.8115384615384613,5
2666,134,Crime,3.918181818181818,6
2667,134,Documentary,3.0,7
2668,134,Drama,3.9813084112149535,8
2669,134,Fantasy,3.75531914893617,9
2670,134,Film-Noir,4.5,10
2671,134,Horror,4.326086956521739,11
2672,134,IMAX,3.6666666666666665,12
2673,134,Musical,3.3333333333333335,13
2674,134,Mystery,4.481481481481482,14
2675,134,Romance,3.6538461538461537,15
2676,134,Sci-Fi,4.209876543209877,16
2677,134,Thriller,4.277777777777778,17
2678,134,War,3.45,18
2679,134,Western,4.166666666666667,19
2681,135,Action,1.8,1
2682,135,Adventure,2.0,2
2684,135,Children,3.0,4
2685,135,Comedy,2.75,5
2686,135,Crime,3.5,6
2688,135,Drama,3.5,8
2695,135,Romance,1.0,15
2696,135,Sci-Fi,1.0,16
2697,135,Thriller,2.3333333333333335,17
2701,136,Action,4.0,1
2702,136,Adventure,4.086206896551724,2
2703,136,Animation,4.2727272727272725,3
2704,136,Children,3.975,4
2705,136,Comedy,3.652173913043478,5
2706,136,Crime,3.8333333333333335,6
2708,136,Drama,3.533333333333333,8
2709,136,Fantasy,4.133333333333334,9
2712,136,IMAX,4.0,12
2713,136,Musical,4.1,13
2715,136,Romance,3.75,15
2716,136,Sci-Fi,3.9545454545454546,16
2717,136,Thriller,3.6666666666666665,17
2721,137,Action,4.333333333333333,1
2722,137,Adventure,3.764705882352941,2
2723,137,Animation,3.7142857142857144,3
2724,137,Children,3.2,4
2725,137,Comedy,3.7333333333333334,5
2726,137,Crime,4.375,6
2728,137,Drama,3.730769230769231,8
2729,137,Fantasy,3.235294117647059,9
2730,137,Film-Noir,4.0,10
2731,137,Horror,2.0,11
2732,137,IMAX,5.0,12
2733,137,Musical,3.5555555555555554,13
2734,137,Mystery,4.4,14
2735,137,Romance,3.6666666666666665,15
2736,137,Sci-Fi,4.076923076923077,16
2737,137,Thriller,4.235294117647059,17
2738,137,War,4.0,18
2739,137,Western,4.0,19
2741,138,Action,2.8636363636363638,1
2742,138,Adventure,2.34375,2
2743,138,Animation,0.8333333333333334,3
2744,138,Children,1.0,4
2745,138,Comedy,2.2,5
2746,138,Crime,4.0588235294117645,6
2747,138,Documentary,4.25,7
2748,138,Drama,3.6136363636363638,8
2749,138,Fantasy,2.5,9
2751,138,Horror,3.25,11
2752,138,IMAX,3.1666666666666665,12
2753,138,Musical,0.5,13
2754,138,Mystery,4.083333333333333,14
2755,138,Romance,2.4166666666666665,15
2756,138,Sci-Fi,2.977272727272727,16
2757,138,Thriller,3.4210526315789473,17
2758,138,War,3.9285714285714284,18
2759,138,Western,4.0,19
2761,139,Action,3.75,1
2762,139,Adventure,3.8333333333333335,2
2764,139,Children,4.333333333333333,4
2765,139,Comedy,3.2333333333333334,5
2766,139,Crime,4.142857142857143,6
2768,139,Drama,3.8275862068965516,8
2769,139,Fantasy,2.8333333333333335,9
2771,139,Horror,3.0,11
2773,139,Musical,3.0,13
2774,139,Mystery,3.2,14
2775,139,Romance,3.0,15
2776,139,Sci-Fi,3.7708333333333335,16
2777,139,Thriller,3.6875,17
2778,139,War,3.8333333333333335,18
2781,140,Action,3.2857142857142856,1
2782,140,Adventure,3.357142857142857,2
2783,140,Animation,3.4166666666666665,3
2784,140,Children,3.642857142857143,4
2785,140,Comedy,3.159090909090909,5
2786,140,Crime,4.0,6
2788,140,Drama,3.526315789473684,8
2789,140,Fantasy,3.4583333333333335,9
2791,140,Horror,4.5,11
2792,140,IMAX,3.9,12
2793,140,Musical,2.8333333333333335,13
2794,140,Mystery,3.3333333333333335,14
2795,140,Romance,3.1153846153846154,15
2796,140,Sci-Fi,3.7,16
2797,140,Thriller,3.9,17
2798,140,War,4.5,18
2801,141,Action,3.3125,1
2802,141,Adventure,2.875,2
2805,141,Comedy,2.5,5
2806,141,Crime,4.0,6
2808,141,Drama,3.526315789473684,8
2814,141,Mystery,3.5,14
2815,141,Romance,3.0,15
2816,141,Sci-Fi,2.6666666666666665,16
2817,141,Thriller,3.2666666666666666,17
2818,141,War,3.6666666666666665,18
2821,142,Action,2.5555555555555554,1
2822,142,Adventure,2.6666666666666665,2
2823,142,Animation,4.0,3
2824,142,Children,3.8,4
2825,142,Comedy,2.4285714285714284,5
2826,142,Crime,2.909090909090909,6
2828,142,Drama,2.888888888888889,8
2829,142,Fantasy,3.1666666666666665,9
2831,142,Horror,3.125,11
2832,142,IMAX,3.0,12
2833,142,Musical,3.6666666666666665,13
2834,142,Mystery,3.0,14
2835,142,Romance,2.6,15
2836,142,Sci-Fi,2.5714285714285716,16
2837,142,Thriller,3.1,17
2838,142,War,3.0,18
2839,142,Western,2.3333333333333335,19
2841,143,Action,3.235294117647059,1
2842,143,Adventure,3.05,2
2843,143,Animation,3.0,3
2844,143,Children,2.0,4
2845,143,Comedy,3.64,5
2846,143,Crime,3.7666666666666666,6
2847,143,Documentary,4.5,7
2848,143,Drama,3.9302325581395348,8
2849,143,Fantasy,3.4,9
2850,143,Film-Noir,2.625,10
2851,143,Horror,4.5,11
2852,143,IMAX,3.75,12
2853,143,Musical,3.75,13
2854,143,Mystery,3.0,14
2855,143,Romance,4.5,15
2856,143,Sci-Fi,2.55,16
2857,143,Thriller,3.5961538461538463,17
2858,143,War,4.5,18
2859,143,Western,2.5,19
2861,144,Action,3.411764705882353,1
2862,144,Adventure,3.4166666666666665,2
2863,144,Animation,4.0,3
2864,144,Children,3.3333333333333335,4
2865,144,Comedy,2.75,5
2866,144,Crime,3.3,6
2868,144,Drama,3.6666666666666665,8
2869,144,Fantasy,2.0,9
2871,144,Horror,4.0,11
2872,144,IMAX,4.0,12
2873,144,Musical,4.0,13
2874,144,Mystery,4.5,14
2875,144,Romance,3.6,15
2876,144,Sci-Fi,3.8333333333333335,16
2877,144,Thriller,3.761904761904762,17
2878,144,War,3.6666666666666665,18
2879,144,Western,3.25,19
2881,145,Action,4.75,1
2882,145,Adventure,4.461538461538462,2
2883,145,Animation,4.333333333333333,3
2884,145,Children,4.25,4
2885,145,Comedy,4.714285714285714,5
2886,145,Crime,4.714285714285714,6
2888,145,Drama,4.0,8
2889,145,Fantasy,4.6,9
2891,145,Horror,4.0,11
2892,145,IMAX,4.0,12
2893,145,Musical,4.333333333333333,13
2894,145,Mystery,5.0,14
2895,145,Romance,4.833333333333333,15
2896,145,Sci-Fi,4.375,16
2897,145,Thriller,4.823529411764706,17
2898,145,War,4.666666666666667,18
2901,146,Action,3.388888888888889,1
2902,146,Adventure,3.71875,2
2903,146,Animation,4.2,3
2904,146,Children,4.115384615384615,4
2905,146,Comedy,3.537037037037037,5
2906,146,Crime,3.5384615384615383,6
2908,146,Drama,3.6944444444444446,8
2909,146,Fantasy,4.0,9
2911,146,Horror,3.75,11
2912,146,IMAX,3.9285714285714284,12
2913,146,Musical,4.0,13
2914,146,Mystery,3.8333333333333335,14
2915,146,Romance,2.933333333333333,15
2916,146,Sci-Fi,3.588235294117647,16
2917,146,Thriller,3.5,17
2918,146,War,3.8333333333333335,18
2919,146,Western,3.25,19
2921,147,Action,4.0,1
2922,147,Adventure,4.214285714285714,2
2923,147,Animation,4.1,3
2924,147,Children,3.9285714285714284,4
2925,147,Comedy,4.166666666666667,5
2926,147,Crime,4.9,6
2928,147,Drama,4.295454545454546,8
2929,147,Fantasy,4.0,9
2931,147,Horror,5.0,11
2932,147,IMAX,4.0,12
2933,147,Musical,4.0,13
2934,147,Mystery,4.0,14
2935,147,Romance,3.6666666666666665,15
2936,147,Sci-Fi,3.5,16
2937,147,Thriller,4.625,17
2938,147,War,4.5,18
2941,148,Action,3.65,1
2942,148,Adventure,4.116666666666666,2
2943,148,Animation,4.318181818181818,3
2944,148,Children,4.277777777777778,4
2945,148,Comedy,3.9607843137254903,5
2946,148,Crime,3.6842105263157894,6
2947,148,Documentary,4.333333333333333,7
2948,148,Drama,4.107843137254902,8
2949,148,Fantasy,4.35,9
2950,148,Film-Noir,3.9,10
2951,148,Horror,3.2857142857142856,11
2952,148,IMAX,4.25,12
2953,148,Musical,4.357142857142857,13
2954,148,Mystery,4.019230769230769,14
2955,148,Romance,4.190476190476191,15
2956,148,Sci-Fi,3.712121212121212,16
2957,148,Thriller,3.8285714285714287,17
2958,148,War,4.6,18
2959,148,Western,3.8333333333333335,19
2961,149,Action,3.3135593220338984,1
2962,149,Adventure,3.517857142857143,2
2963,149,Animation,3.4464285714285716,3
2964,149,Children,3.590909090909091,4
2965,149,Comedy,3.5153061224489797,5
2966,149,Crime,3.5806451612903225,6
2967,149,Documentary,3.5,7
2968,149,Drama,3.5637254901960786,8
2969,149,Fantasy,3.723684210526316,9
2970,149,Film-Noir,4.0,10
2971,149,Horror,3.3823529411764706,11
2972,149,IMAX,3.75,12
2973,149,Musical,3.7142857142857144,13
2974,149,Mystery,3.4318181818181817,14
2975,149,Romance,3.7413793103448274,15
2976,149,Sci-Fi,3.3375,16
2977,149,Thriller,3.5,17
2978,149,War,3.5714285714285716,18
2979,149,Western,1.5,19
2981,150,Action,3.189265536723164,1
2982,150,Adventure,3.150442477876106,2
2983,150,Animation,2.875,3
2984,150,Children,2.4130434782608696,4
2985,150,Comedy,2.939306358381503,5
2986,150,Crime,3.357142857142857,6
2987,150,Documentary,4.5,7
2988,150,Drama,3.322314049586777,8
2989,150,Fantasy,2.8974358974358974,9
2990,150,Film-Noir,3.6666666666666665,10
2991,150,Horror,2.9545454545454546,11
2992,150,IMAX,3.6,12
2993,150,Musical,2.357142857142857,13
2994,150,Mystery,3.433333333333333,14
2995,150,Romance,3.142857142857143,15
2996,150,Sci-Fi,3.018292682926829,16
2997,150,Thriller,3.2483870967741937,17
2998,150,War,3.55,18
2999,150,Western,2.8,19
3001,151,Action,3.6,1
3002,151,Adventure,3.8333333333333335,2
3003,151,Animation,3.6666666666666665,3
3004,151,Children,3.5,4
3005,151,Comedy,3.5217391304347827,5
3006,151,Crime,3.25,6
3008,151,Drama,3.84,8
3009,151,Fantasy,3.5,9
3011,151,Horror,3.0,11
3012,151,IMAX,4.333333333333333,12
3013,151,Musical,3.6666666666666665,13
3014,151,Mystery,4.0,14
3015,151,Romance,3.6923076923076925,15
3016,151,Sci-Fi,4.181818181818182,16
3017,151,Thriller,4.076923076923077,17
3018,151,War,4.4,18
3019,151,Western,2.75,19
3021,152,Action,3.4876543209876543,1
3022,152,Adventure,3.5615384615384613,2
3023,152,Animation,3.6363636363636362,3
3024,152,Children,3.5,4
3025,152,Comedy,3.1551724137931036,5
3026,152,Crime,3.595744680851064,6
3027,152,Documentary,3.5,7
3028,152,Drama,3.365217391304348,8
3029,152,Fantasy,3.7916666666666665,9
3030,152,Film-Noir,3.75,10
3031,152,Horror,3.35,11
3032,152,IMAX,3.8947368421052633,12
3033,152,Musical,3.75,13
3034,152,Mystery,3.8333333333333335,14
3035,152,Romance,3.25,15
3036,152,Sci-Fi,3.82,16
3037,152,Thriller,3.5822784810126582,17
3038,152,War,3.4347826086956523,18
3039,152,Western,3.6666666666666665,19
3041,153,Action,3.5555555555555554,1
3042,153,Adventure,4.0,2
3043,153,Animation,4.2,3
3044,153,Children,4.0,4
3045,153,Comedy,4.0,5
3046,153,Crime,4.5,6
3048,153,Drama,4.482758620689655,8
3049,153,Fantasy,4.5,9
3050,153,Film-Noir,3.0,10
3051,153,Horror,4.0,11
3054,153,Mystery,4.333333333333333,14
3055,153,Romance,4.153846153846154,15
3056,153,Sci-Fi,4.0,16
3057,153,Thriller,3.888888888888889,17
3058,153,War,4.333333333333333,18
3061,154,Action,4.666666666666667,1
3062,154,Adventure,4.25,2
3063,154,Animation,4.0,3
3064,154,Children,3.8333333333333335,4
3065,154,Comedy,4.0,5
3066,154,Crime,4.25,6
3068,154,Drama,4.0,8
3069,154,Fantasy,4.333333333333333,9
3071,154,Horror,3.0,11
3073,154,Musical,4.0,13
3074,154,Mystery,5.0,14
3075,154,Romance,3.7142857142857144,15
3076,154,Sci-Fi,4.25,16
3077,154,Thriller,4.5,17
3081,155,Action,3.814814814814815,1
3082,155,Adventure,3.5555555555555554,2
3083,155,Animation,5.0,3
3084,155,Children,4.5,4
3085,155,Comedy,3.25,5
3086,155,Crime,3.8333333333333335,6
3088,155,Drama,3.7222222222222223,8
3089,155,Fantasy,3.5,9
3091,155,Horror,4.166666666666667,11
3094,155,Mystery,3.75,14
3095,155,Romance,3.6,15
3096,155,Sci-Fi,3.5806451612903225,16
3097,155,Thriller,3.588235294117647,17
3098,155,War,4.25,18
3099,155,Western,2.5,19
3101,156,Action,2.3333333333333335,1
3102,156,Adventure,2.9,2
3103,156,Animation,5.0,3
3104,156,Children,4.75,4
3105,156,Comedy,4.270833333333333,5
3106,156,Crime,4.35,6
3108,156,Drama,4.660714285714286,8
3109,156,Fantasy,4.25,9
3112,156,IMAX,0.5,12
3114,156,Mystery,4.5,14
3115,156,Romance,4.555555555555555,15
3116,156,Sci-Fi,3.1666666666666665,16
3117,156,Thriller,3.85,17
3118,156,War,4.5,18
3121,157,Action,3.2,1
3122,157,Adventure,3.126315789473684,2
3123,157,Animation,3.75,3
3124,157,Children,3.0588235294117645,4
3125,157,Comedy,3.25531914893617,5
3126,157,Crime,3.608695652173913,6
3127,157,Documentary,3.5,7
3128,157,Drama,3.6983471074380163,8
3129,157,Fantasy,3.097560975609756,9
3130,157,Film-Noir,4.0,10
3131,157,Horror,3.33,11
3132,157,IMAX,3.283333333333333,12
3133,157,Musical,3.75,13
3134,157,Mystery,3.8285714285714287,14
3135,157,Romance,3.357142857142857,15
3136,157,Sci-Fi,3.425233644859813,16
3137,157,Thriller,3.44,17
3138,157,War,3.4473684210526314,18
3139,157,Western,3.5,19
3141,158,Action,3.05,1
3142,158,Adventure,3.2142857142857144,2
3143,158,Animation,2.75,3
3144,158,Children,1.5,4
3145,158,Comedy,3.0625,5
3146,158,Crime,3.6666666666666665,6
3148,158,Drama,3.5,8
3149,158,Fantasy,4.166666666666667,9
3151,158,Horror,2.5,11
3152,158,IMAX,4.0,12
3153,158,Musical,4.0,13
3154,158,Mystery,3.5,14
3155,158,Romance,1.5,15
3156,158,Sci-Fi,2.5,16
3157,158,Thriller,3.357142857142857,17
3161,159,Action,3.5714285714285716,1
3162,159,Adventure,3.675675675675676,2
3163,159,Animation,3.6875,3
3164,159,Children,3.4444444444444446,4
3165,159,Comedy,3.1666666666666665,5
3166,159,Crime,3.75,6
3168,159,Drama,3.5875,8
3169,159,Fantasy,3.5714285714285716,9
3170,159,Film-Noir,4.0,10
3171,159,Horror,3.2,11
3172,159,IMAX,3.5,12
3173,159,Musical,3.0,13
3174,159,Mystery,4.027777777777778,14
3175,159,Romance,3.6041666666666665,15
3176,159,Sci-Fi,3.8095238095238093,16
3177,159,Thriller,3.5816326530612246,17
3178,159,War,4.033333333333333,18
3179,159,Western,4.083333333333333,19
3181,160,Action,3.8,1
3182,160,Adventure,2.5,2
3183,160,Animation,2.0,3
3184,160,Children,2.6,4
3185,160,Comedy,3.6458333333333335,5
3186,160,Crime,3.8125,6
3188,160,Drama,4.15625,8
3189,160,Fantasy,3.3333333333333335,9
3190,160,Film-Noir,3.0,10
3191,160,Horror,4.0,11
3193,160,Musical,4.0,13
3194,160,Mystery,3.7142857142857144,14
3195,160,Romance,4.09375,15
3196,160,Sci-Fi,2.5,16
3197,160,Thriller,4.333333333333333,17
3198,160,War,3.6666666666666665,18
3201,161,Action,3.411764705882353,1
3202,161,Adventure,3.4285714285714284,2
3203,161,Animation,3.0,3
3204,161,Children,3.4444444444444446,4
3205,161,Comedy,3.4705882352941178,5
3206,161,Crime,3.375,6
3208,161,Drama,3.6052631578947367,8
3209,161,Fantasy,3.5,9
3211,161,Horror,5.0,11
3212,161,IMAX,3.3333333333333335,12
3213,161,Musical,3.0,13
3214,161,Mystery,3.6,14
3215,161,Romance,3.652173913043478,15
3216,161,Sci-Fi,3.4545454545454546,16
3217,161,Thriller,3.7096774193548385,17
3218,161,War,4.333333333333333,18
3219,161,Western,4.0,19
3221,162,Action,3.0,1
3222,162,Adventure,2.75,2
3225,162,Comedy,3.4285714285714284,5
3226,162,Crime,3.5,6
3228,162,Drama,3.7142857142857144,8
3229,162,Fantasy,3.0,9
3234,162,Mystery,3.0,14
3235,162,Romance,3.2857142857142856,15
3236,162,Sci-Fi,3.0,16
3237,162,Thriller,3.2,17
3241,163,Action,2.6470588235294117,1
3242,163,Adventure,3.0576923076923075,2
3243,163,Animation,2.8,3
3244,163,Children,2.7857142857142856,4
3245,163,Comedy,2.738095238095238,5
3246,163,Crime,3.533333333333333,6
3248,163,Drama,3.75,8
3249,163,Fantasy,3.15,9
3251,163,Horror,3.125,11
3252,163,IMAX,3.111111111111111,12
3253,163,Musical,2.5,13
3254,163,Mystery,3.0,14
3255,163,Romance,3.888888888888889,15
3256,163,Sci-Fi,2.8333333333333335,16
3257,163,Thriller,2.659090909090909,17
3258,163,War,3.5,18
3261,164,Action,3.5,1
3262,164,Adventure,3.3214285714285716,2
3263,164,Animation,3.4,3
3264,164,Children,3.3333333333333335,4
3265,164,Comedy,3.6794871794871793,5
3266,164,Crime,4.25,6
3267,164,Documentary,4.25,7
3268,164,Drama,3.9545454545454546,8
3269,164,Fantasy,3.230769230769231,9
3270,164,Film-Noir,4.0,10
3271,164,Horror,3.5,11
3272,164,IMAX,3.5,12
3273,164,Musical,3.3,13
3274,164,Mystery,4.333333333333333,14
3275,164,Romance,3.7,15
3276,164,Sci-Fi,3.375,16
3277,164,Thriller,4.0,17
3278,164,War,3.5,18
3281,165,Action,2.8125,1
3282,165,Adventure,2.8238636363636362,2
3283,165,Animation,3.0,3
3284,165,Children,2.816326530612245,4
3285,165,Comedy,2.835978835978836,5
3286,165,Crime,2.8313953488372094,6
3287,165,Documentary,2.5,7
3288,165,Drama,2.958974358974359,8
3289,165,Fantasy,2.902173913043478,9
3290,165,Film-Noir,4.0,10
3291,165,Horror,2.953125,11
3292,165,IMAX,2.75,12
3293,165,Musical,3.1176470588235294,13
3294,165,Mystery,2.897727272727273,14
3295,165,Romance,2.9097222222222223,15
3296,165,Sci-Fi,2.9857142857142858,16
3297,165,Thriller,2.787581699346405,17
3298,165,War,2.90625,18
3299,165,Western,2.8333333333333335,19
3301,166,Action,3.5,1
3302,166,Adventure,3.9375,2
3303,166,Animation,3.9,3
3304,166,Children,3.9166666666666665,4
3305,166,Comedy,3.347826086956522,5
3306,166,Crime,3.15,6
3307,166,Documentary,5.0,7
3308,166,Drama,4.0227272727272725,8
3309,166,Fantasy,3.875,9
3313,166,Musical,4.0,13
3314,166,Mystery,4.5,14
3315,166,Romance,3.25,15
3316,166,Sci-Fi,3.388888888888889,16
3317,166,Thriller,3.5416666666666665,17
3318,166,War,4.333333333333333,18
3319,166,Western,4.166666666666667,19
3321,167,Action,3.25,1
3322,167,Adventure,4.0,2
3323,167,Animation,4.333333333333333,3
3324,167,Children,4.428571428571429,4
3325,167,Comedy,4.0,5
3326,167,Crime,3.5,6
3328,167,Drama,4.4,8
3329,167,Fantasy,3.3333333333333335,9
3331,167,Horror,4.25,11
3333,167,Musical,4.5,13
3334,167,Mystery,5.0,14
3335,167,Romance,4.0,15
3336,167,Sci-Fi,3.8666666666666667,16
3337,167,Thriller,4.0,17
3341,168,Action,3.085714285714286,1
3342,168,Adventure,3.736842105263158,2
3343,168,Animation,4.5,3
3344,168,Children,4.142857142857143,4
3345,168,Comedy,3.125,5
3346,168,Crime,3.3333333333333335,6
3348,168,Drama,3.3,8
3349,168,Fantasy,3.857142857142857,9
3350,168,Film-Noir,3.0,10
3351,168,Horror,3.0,11
3352,168,IMAX,4.0,12
3353,168,Musical,4.25,13
3354,168,Mystery,3.125,14
3355,168,Romance,3.25,15
3356,168,Sci-Fi,3.235294117647059,16
3357,168,Thriller,3.263157894736842,17
3358,168,War,3.75,18
3359,168,Western,3.25,19
3361,169,Action,4.621621621621622,1
3362,169,Adventure,4.280487804878049,2
3363,169,Animation,4.529411764705882,3
3364,169,Children,4.153846153846154,4
3365,169,Comedy,3.8222222222222224,5
3366,169,Crime,4.6875,6
3368,169,Drama,4.170731707317073,8
3369,169,Fantasy,4.0,9
3370,169,Film-Noir,4.0,10
3371,169,Horror,4.5,11
3372,169,IMAX,4.25,12
3373,169,Musical,4.166666666666667,13
3374,169,Mystery,4.15,14
3375,169,Romance,3.8620689655172415,15
3376,169,Sci-Fi,4.368421052631579,16
3377,169,Thriller,4.396551724137931,17
3378,169,War,4.833333333333333,18
3381,170,Action,2.5,1
3382,170,Adventure,2.25,2
3383,170,Animation,2.1666666666666665,3
3384,170,Children,2.1666666666666665,4
3385,170,Comedy,2.375,5
3386,170,Crime,3.5,6
3388,170,Drama,2.6538461538461537,8
3389,170,Fantasy,2.6666666666666665,9
3393,170,Musical,2.0,13
3394,170,Mystery,3.5,14
3395,170,Romance,3.0,15
3396,170,Sci-Fi,2.5,16
3397,170,Thriller,2.6666666666666665,17
3398,170,War,3.25,18
3401,171,Action,3.8,1
3402,171,Adventure,3.8,2
3403,171,Animation,3.5,3
3404,171,Children,3.5,4
3405,171,Comedy,4.086956521739131,5
3406,171,Crime,4.166666666666667,6
3408,171,Drama,4.16,8
3409,171,Fantasy,3.0,9
3410,171,Film-Noir,3.0,10
3411,171,Horror,3.0,11
3413,171,Musical,4.0,13
3414,171,Mystery,3.5,14
3415,171,Romance,4.5,15
3416,171,Sci-Fi,3.0,16
3417,171,Thriller,4.066666666666666,17
3418,171,War,5.0,18
3421,172,Action,3.0,1
3422,172,Adventure,3.5,2
3423,172,Animation,3.0,3
3424,172,Children,3.6,4
3425,172,Comedy,3.875,5
3426,172,Crime,4.4,6
3428,172,Drama,3.769230769230769,8
3432,172,IMAX,3.5,12
3433,172,Musical,3.6666666666666665,13
3434,172,Mystery,4.0,14
3435,172,Romance,3.4,15
3436,172,Sci-Fi,3.0,16
3437,172,Thriller,3.7142857142857144,17
3438,172,War,3.5,18
3439,172,Western,3.0,19
3441,173,Action,4.0,1
3442,173,Adventure,3.875,2
3443,173,Animation,4.333333333333333,3
3444,173,Children,4.0,4
3445,173,Comedy,4.055555555555555,5
3446,173,Crime,4.0,6
3448,173,Drama,4.2727272727272725,8
3449,173,Fantasy,3.6,9
3450,173,Film-Noir,3.0,10
3451,173,Horror,4.0,11
3453,173,Musical,3.5,13
3454,173,Mystery,4.0,14
3455,173,Romance,4.428571428571429,15
3456,173,Sci-Fi,4.0,16
3457,173,Thriller,3.933333333333333,17
3458,173,War,4.0,18
3461,174,Action,3.0,1
3462,174,Adventure,3.8333333333333335,2
3463,174,Animation,3.75,3
3464,174,Children,3.75,4
